STATN	STNCODE	DEPH	SDATE	DOXY_BTL_bottom
BY20 FÅRÖDJ	BPEX26	195.0	2009-11-12	-3.0518400000000003
BY20 FÅRÖDJ	BPEX26	195.0	2009-12-07	-3.7250400000000004
BY20 FÅRÖDJ	BPEX26	190.0	2010-01-21	-2.9620800000000003
BY20 FÅRÖDJ	BPEX26	195.0	2010-02-18	-3.0967200000000004
BY20 FÅRÖDJ	BPEX26	190.0	2010-03-16	-2.6928
BY20 FÅRÖDJ	BPEX26	195.0	2010-04-15	-2.2888800000000002
BY20 FÅRÖDJ	BPEX26	195.0	2010-05-06	-2.9620800000000003
BY20 FÅRÖDJ	BPEX26	195.0	2010-06-03	-3.5455200000000002
BY20 FÅRÖDJ	BPEX26	195.0	2010-07-01	-3.8148000000000004
BY20 FÅRÖDJ	BPEX26	195.0	2010-07-22	-4.12896
BY20 FÅRÖDJ	BPEX26	195.0	2010-08-19	-3.8596800000000004
BY20 FÅRÖDJ	BPEX26	195.0	2010-09-17	-3.6801600000000003
BY20 FÅRÖDJ	BPEX26	195.0	2010-10-04	-3.6801600000000003
BY20 FÅRÖDJ	BPEX26	200.0	2010-11-11	-3.27624
BY20 FÅRÖDJ	BPEX26	190.0	2010-12-04	-3.2313600000000005
BY20 FÅRÖDJ	BPEX26	195.0	2011-01-13	-2.51328
BY20 FÅRÖDJ	BPEX26	195.0	2011-03-12	-1.75032
BY20 FÅRÖDJ	BPEX26	195.0	2011-04-10	-2.244
BY20 FÅRÖDJ	BPEX26	195.0	2011-06-20	-3.5455200000000002
BY20 FÅRÖDJ	BPEX26	195.0	2011-08-04	-3.6801600000000003
BY20 FÅRÖDJ	BPEX26	190.0	2011-09-15	-3.7250400000000004
BY20 FÅRÖDJ	BPEX26	195.0	2011-10-17	-2.82744
BY20 FÅRÖDJ	BPEX26	195.0	2011-11-18	-3.50064
BY20 FÅRÖDJ	BPEX26	195.0	2011-12-08	-3.1416000000000004
BY20 FÅRÖDJ	BPEX26	195.0	2012-04-13	-2.6928
BY20 FÅRÖDJ	BPEX26	190.0	2012-05-13	-3.0518400000000003
BY20 FÅRÖDJ	BPEX26	195.0	2012-07-12	-3.9045600000000005
BY20 FÅRÖDJ	BPEX26	185.0	2012-08-25	-3.45576
BY20 FÅRÖDJ	BPEX26	190.0	2012-11-23	-2.73768
BY20 FÅRÖDJ	BPEX26	190.0	2012-12-08	-3.1416000000000004
BY20 FÅRÖDJ	BPEX26	195.0	2013-02-01	-2.64792
BY20 FÅRÖDJ	BPEX26	190.0	2013-02-16	-2.9172000000000002
BY20 FÅRÖDJ	BPEX26	190.0	2013-03-22	-2.87232
BY20 FÅRÖDJ	BPEX26	190.0	2013-04-09	-3.1416000000000004
BY20 FÅRÖDJ	BPEX26	200.0	2013-05-28	-3.0069600000000003
BY20 FÅRÖDJ	BPEX26	195.0	2013-06-17	-3.6352800000000003
BY20 FÅRÖDJ	BPEX26	190.0	2013-07-17	-2.55816
BY20 FÅRÖDJ	BPEX26	185.0	2013-08-22	-4.39824
BY20 FÅRÖDJ	BPEX26	195.0	2013-09-12	-4.712400000000001
BY20 FÅRÖDJ	BPEX26	190.0	2013-10-27	-3.94944
BY20 FÅRÖDJ	BPEX26	190.0	2013-11-08	-3.99432
BY20 FÅRÖDJ	BPEX26	190.0	2013-12-04	-3.45576
BY20 FÅRÖDJ	BPEX26	190.0	2014-02-12	-3.32112
BY20 FÅRÖDJ	BPEX26	190.0	2014-03-04	-3.0518400000000003
BY20 FÅRÖDJ	BPEX26	190.0	2014-03-24	-2.9620800000000003
BY20 FÅRÖDJ	BPEX26	190.0	2014-04-26	-3.32112
BY20 FÅRÖDJ	BPEX26	190.0	2014-06-10	-3.0518400000000003
BY20 FÅRÖDJ	BPEX26	190.0	2014-07-14	-3.1864800000000004
BY20 FÅRÖDJ	BPEX26	191.0	2014-08-02	-1.70544
BY20 FÅRÖDJ	BPEX26	191.0	2014-09-02	-2.15424
BY20 FÅRÖDJ	BPEX26	192.0	2014-10-21	-1.4810400000000001
BY20 FÅRÖDJ	BPEX26	185.0	2014-11-14	-2.2888800000000002
BY20 FÅRÖDJ	BPEX26	190.0	2014-12-12	-1.4810400000000001
BY20 FÅRÖDJ	BPEX26	190.0	2015-01-15	-1.43616
BY20 FÅRÖDJ	BPEX26	185.0	2015-02-21	-0.8078400000000001
BY20 FÅRÖDJ	BPEX26	190.0	2015-03-17	-1.2117600000000002
BY20 FÅRÖDJ	BPEX26	191.0	2015-04-21	-0.9424800000000001
BY20 FÅRÖDJ	BPEX26	190.0	2015-06-12	-0.35904
BY20 FÅRÖDJ	BPEX26	192.0	2015-07-21	-1.122
BY20 FÅRÖDJ	BPEX26	190.0	2015-09-01	-0.6732
BY20 FÅRÖDJ	BPEX26	190.0	2015-10-13	-0.62832
BY20 FÅRÖDJ	BPEX26	190.0	2015-11-10	-1.07712
BY20 FÅRÖDJ	BPEX26	192.0	2015-12-08	-1.1668800000000001
BY20 FÅRÖDJ	BPEX26	190.0	2016-01-08	-1.30152
BY20 FÅRÖDJ	BPEX26	185.0	2016-02-16	-0.8976000000000001
BY20 FÅRÖDJ	BPEX26	188.0	2016-03-16	-1.07712
BY20 FÅRÖDJ	BPEX26	187.0	2016-04-19	0.17
BY20 FÅRÖDJ	BPEX26	192.0	2016-05-17	0.15
BY20 FÅRÖDJ	BPEX26	195.0	2016-06-14	-0.40392000000000006
BY20 FÅRÖDJ	BPEX26	191.0	2016-07-21	-0.26928
BY20 FÅRÖDJ	BPEX26	199.0	2016-08-23	-0.17952
BY20 FÅRÖDJ	BPEX26	190.0	2016-09-18	-0.17952
BY20 FÅRÖDJ	BPEX26	191.0	2016-11-20	-0.17952
BY20 FÅRÖDJ	BPEX26	192.0	2016-12-14	0.16
BY20 FÅRÖDJ	BPEX26	192.0	2017-01-09	-0.17952
BY20 FÅRÖDJ	BPEX26	190.0	2017-02-10	0.12
BY20 FÅRÖDJ	BPEX26	191.0	2017-03-15	0.12
BY20 FÅRÖDJ	BPEX26	190.0	2017-04-24	0.32
BY20 FÅRÖDJ	BPEX26	192.0	2017-05-22	-0.17952
BY20 FÅRÖDJ	BPEX26	190.0	2017-06-15	-0.17952
BY20 FÅRÖDJ	BPEX26	195.0	2017-07-11	-0.26928
BY20 FÅRÖDJ	BPEX26	190.0	2018-09-03	nan
BY20 FÅRÖDJ	BPEX26	190.0	2018-09-04	-3.1416000000000004
BY20 FÅRÖDJ	BPEX26	192.0	2018-10-15	-2.4235200000000003
BY20 FÅRÖDJ	BPEX26	194.0	2018-11-09	-2.244
BY20 FÅRÖDJ	BPEX26	185.0	2018-12-05	-1.9298400000000002
BY20 FÅRÖDJ	BPEX26	193.0	2019-01-11	-1.70544
BY20 FÅRÖDJ	BPEX26	192.0	2019-02-17	-2.19912
BY20 FÅRÖDJ	BPEX26	190.0	2019-03-20	-2.3786400000000003
BY20 FÅRÖDJ	BPEX26	190.0	2019-04-05	-2.51328
BY20 FÅRÖDJ	BPEX26	190.0	2019-05-10	-1.70544
BY20 FÅRÖDJ	BPEX26	192.0	2019-06-11	-2.10936
BY20 FÅRÖDJ	BPEX26	191.0	2019-07-14	-5.07144
BY20 FÅRÖDJ	BPEX26	191.0	2019-08-17	-1.5708000000000002
BY20 FÅRÖDJ	BPEX26	192.0	2019-09-18	-2.4235200000000003
BY29 / LL19	BPNX35	172.0	1985-01-25	0.7
BY29 / LL19	BPNX35	187.0	1985-06-10	0.34
BY29 / LL19	BPNX35	174.0	1985-09-12	0.25
BY29 / LL19	BPNX35	179.0	1985-11-17	0.51
BY29 / LL19	BPNX35	174.0	1986-01-24	0.42
BY29 / LL19	BPNX35	172.0	1986-06-10	1.35
BY29 / LL19	BPNX35	164.0	1986-09-25	0.22
BY29 / LL19	BPNX35	166.0	1986-11-10	0.15
BY29 / LL19	BPNX35	180.0	1987-05-27	nan
BY29 / LL19	BPNX35	180.0	1987-05-28	0.11
BY29 / LL19	BPNX35	165.0	1987-09-24	-0.15708
BY29 / LL19	BPNX35	185.0	1987-11-02	-0.11220000000000001
BY29 / LL19	BPNX35	174.0	1988-01-22	0.16
BY29 / LL19	BPNX35	184.0	1988-06-12	-0.17952
BY29 / LL19	BPNX35	176.0	1988-08-28	-0.6417840000000001
BY29 / LL19	BPNX35	177.0	1988-11-15	-4.488
BY29 / LL19	BPNX35	170.0	1989-01-27	0.22
BY29 / LL19	BPNX35	180.0	1989-05-25	-0.937992
BY29 / LL19	BPNX35	180.0	1989-08-22	-0.39943200000000006
BY29 / LL19	BPNX35	169.0	1989-11-13	-0.139128
BY29 / LL19	BPNX35	177.0	1990-01-25	0.06
BY29 / LL19	BPNX35	185.0	1990-05-17	0.1
BY29 / LL19	BPNX35	171.0	1990-08-24	0.21
BY29 / LL19	BPNX35	177.0	1990-11-13	0.19
BY29 / LL19	BPNX35	181.0	1991-01-26	-0.26928
BY29 / LL19	BPNX35	182.0	1991-05-25	0.35
BY29 / LL19	BPNX35	150.0	1991-09-03	0.25
BY29 / LL19	BPNX35	160.0	1992-01-26	0.63
BY29 / LL19	BPNX35	150.0	1992-05-21	0.89
BY29 / LL19	BPNX35	165.0	1992-08-25	0.28
BY29 / LL19	BPNX35	150.0	1992-10-14	0.19
BY29 / LL19	BPNX35	170.0	1992-11-07	0.36
BY29 / LL19	BPNX35	165.0	1993-04-22	1.59
BY29 / LL19	BPNX35	170.0	1993-06-04	1.24
BY29 / LL19	BPNX35	160.0	1993-07-08	0.41
BY29 / LL19	BPNX35	175.0	1993-10-06	0.34
BY29 / LL19	BPNX35	150.0	1993-11-18	0.79
BY29 / LL19	BPNX35	185.0	1993-12-12	0.7
BY29 / LL19	BPNX35	160.0	1994-02-24	0.74
BY29 / LL19	BPNX35	175.0	1994-03-22	0.8
BY29 / LL19	BPNX35	165.0	1994-04-14	0.99
BY29 / LL19	BPNX35	175.0	1994-05-19	0.43
BY29 / LL19	BPNX35	150.0	1994-07-14	0.34
BY29 / LL19	BPNX35	165.0	1994-08-16	0.27
BY29 / LL19	BPNX35	170.0	1994-10-24	0.31
BY29 / LL19	BPNX35	175.0	1994-12-01	0.21
BY29 / LL19	BPNX35	160.0	1995-01-26	0.67
BY29 / LL19	BPNX35	170.0	1995-02-23	0.65
BY29 / LL19	BPNX35	175.0	1995-06-01	0.66
BY29 / LL19	BPNX35	175.0	1995-06-29	0.83
BY29 / LL19	BPNX35	160.0	1995-08-22	0.5
BY29 / LL19	BPNX35	170.0	1995-10-17	0.3
BY29 / LL19	BPNX35	170.0	1995-11-26	0.56
BY29 / LL19	BPNX35	170.0	1996-03-13	0.85
BY29 / LL19	BPNX35	150.0	1996-04-18	0.79
BY29 / LL19	BPNX35	170.0	1996-05-22	0.46
BY29 / LL19	BPNX35	150.0	1996-06-27	0.24
BY29 / LL19	BPNX35	175.0	1996-07-24	0.14
BY29 / LL19	BPNX35	170.0	1996-08-29	0.1
BY29 / LL19	BPNX35	175.0	1996-09-26	0.34
BY29 / LL19	BPNX35	175.0	1996-10-10	0.36
BY29 / LL19	BPNX35	170.0	1996-12-10	0.45
BY29 / LL19	BPNX35	175.0	1997-01-23	0.64
BY29 / LL19	BPNX35	170.0	1997-03-16	0.95
BY29 / LL19	BPNX35	175.0	1997-04-17	1.0
BY29 / LL19	BPNX35	170.0	1997-06-06	0.81
BY29 / LL19	BPNX35	170.0	1997-08-29	0.21
BY29 / LL19	BPNX35	175.0	1997-09-25	0.24
BY29 / LL19	BPNX35	160.0	1997-10-14	0.18
BY29 / LL19	BPNX35	157.0	1997-11-14	0.21
BY29 / LL19	BPNX35	186.0	1997-12-04	0.28
BY29 / LL19	BPNX35	175.0	1998-01-22	0.27
BY29 / LL19	BPNX35	170.0	1998-02-20	0.56
BY29 / LL19	BPNX35	160.0	1998-03-17	0.53
BY29 / LL19	BPNX35	175.0	1998-04-21	0.65
BY29 / LL19	BPNX35	178.0	1998-06-05	0.37
BY29 / LL19	BPNX35	175.0	1998-06-25	0.56
BY29 / LL19	BPNX35	180.0	1998-07-23	0.25
BY29 / LL19	BPNX35	174.0	1998-08-25	0.12
BY29 / LL19	BPNX35	170.0	1998-09-24	0.32
BY29 / LL19	BPNX35	175.0	1998-10-20	0.34
BY29 / LL19	BPNX35	182.0	1998-11-13	0.2
BY29 / LL19	BPNX35	150.0	1998-12-08	0.18
BY29 / LL19	BPNX35	183.0	1999-01-21	0.06
BY29 / LL19	BPNX35	175.0	1999-03-26	0.27
BY29 / LL19	BPNX35	175.0	1999-04-22	0.43
BY29 / LL19	BPNX35	175.0	1999-05-19	0.1
BY29 / LL19	BPNX35	175.0	1999-06-11	-0.17952
BY29 / LL19	BPNX35	175.0	1999-07-08	-0.35904
BY29 / LL19	BPNX35	170.0	1999-08-05	-0.49368
BY29 / LL19	BPNX35	185.0	1999-08-26	-0.5834400000000001
BY29 / LL19	BPNX35	175.0	1999-10-01	-0.62832
BY29 / LL19	BPNX35	175.0	1999-10-26	-0.7629600000000001
BY29 / LL19	BPNX35	175.0	1999-12-13	0.22
BY29 / LL19	BPNX35	175.0	2000-01-20	-0.35904
BY29 / LL19	BPNX35	172.0	2000-02-26	0.32
BY29 / LL19	BPNX35	175.0	2000-07-04	0.14
BY29 / LL19	BPNX35	175.0	2000-08-27	0.14
BY29 / LL19	BPNX35	170.0	2000-11-09	-1.03224
BY29 / LL19	BPNX35	170.0	2000-12-08	-1.25664
BY29 / LL19	BPNX35	175.0	2001-01-19	-0.8976000000000001
BY29 / LL19	BPNX35	170.0	2001-03-03	-1.2117600000000002
BY29 / LL19	BPNX35	175.0	2001-09-25	nan
BY29 / LL19	BPNX35	172.0	2001-12-10	-0.9424800000000001
BY29 / LL19	BPNX35	170.0	2002-01-15	-0.98736
BY29 / LL19	BPNX35	175.0	2002-03-19	-0.9424800000000001
BY29 / LL19	BPNX35	175.0	2002-07-31	-1.09956
BY29 / LL19	BPNX35	175.0	2002-08-27	-1.050192
BY29 / LL19	BPNX35	175.0	2002-09-25	-1.184832
BY29 / LL19	BPNX35	170.0	2002-11-15	-1.30152
BY29 / LL19	BPNX35	175.0	2002-12-09	-1.3464
BY29 / LL19	BPNX35	175.0	2003-02-21	-1.07712
BY29 / LL19	BPNX35	175.0	2003-03-11	-0.9783840000000001
BY29 / LL19	BPNX35	175.0	2003-04-14	-0.29172000000000003
BY29 / LL19	BPNX35	175.0	2003-05-08	-0.8976000000000001
BY29 / LL19	BPNX35	175.0	2003-06-04	-1.27908
BY29 / LL19	BPNX35	175.0	2003-07-02	-1.516944
BY29 / LL19	BPNX35	175.0	2003-07-30	-1.700952
BY29 / LL19	BPNX35	175.0	2003-09-10	-1.687488
BY29 / LL19	BPNX35	175.0	2003-09-24	-1.6246560000000003
BY29 / LL19	BPNX35	175.0	2003-12-08	-0.35904
BY29 / LL19	BPNX35	175.0	2004-01-16	-0.53856
BY29 / LL19	BPNX35	175.0	2004-02-20	0.32
BY29 / LL19	BPNX35	175.0	2004-03-10	0.3
BY29 / LL19	BPNX35	175.0	2004-04-06	0.5
BY29 / LL19	BPNX35	175.0	2004-06-02	0.46
BY29 / LL19	BPNX35	175.0	2004-06-30	0.25
BY29 / LL19	BPNX35	175.0	2004-07-26	0.32
BY29 / LL19	BPNX35	175.0	2004-08-24	0.27
BY29 / LL19	BPNX35	175.0	2004-09-21	-0.017952000000000003
BY29 / LL19	BPNX35	170.0	2004-11-11	0.08
BY29 / LL19	BPNX35	165.0	2004-12-06	-0.26928
BY29 / LL19	BPNX35	170.0	2005-01-20	0.08
BY29 / LL19	BPNX35	175.0	2005-02-24	0.08
BY29 / LL19	BPNX35	175.0	2005-03-14	0.49
BY29 / LL19	BPNX35	175.0	2005-04-13	0.35
BY29 / LL19	BPNX35	175.0	2005-05-11	0.34
BY29 / LL19	BPNX35	175.0	2005-06-08	-0.125664
BY29 / LL19	BPNX35	175.0	2005-07-06	-0.25581600000000004
BY29 / LL19	BPNX35	175.0	2005-08-03	-0.39943200000000006
BY29 / LL19	BPNX35	175.0	2005-08-31	-0.5116320000000001
BY29 / LL19	BPNX35	175.0	2005-09-28	-0.7450080000000001
BY29 / LL19	BPNX35	170.0	2005-11-17	-1.03224
BY29 / LL19	BPNX35	170.0	2005-12-12	-0.8976000000000001
BY29 / LL19	BPNX35	175.0	2006-01-20	-0.7629600000000001
BY29 / LL19	BPNX35	170.0	2006-03-04	-0.62832
BY29 / LL19	BPNX35	175.0	2006-03-15	-0.637296
BY29 / LL19	BPNX35	175.0	2006-04-11	-0.565488
BY29 / LL19	BPNX35	175.0	2006-05-11	-0.8123280000000002
BY29 / LL19	BPNX35	175.0	2006-06-08	-0.8078400000000001
BY29 / LL19	BPNX35	175.0	2006-10-04	-0.62832
BY29 / LL19	BPNX35	175.0	2006-10-11	-0.664224
BY29 / LL19	BPNX35	170.0	2006-11-16	-0.71808
BY29 / LL19	BPNX35	170.0	2006-12-11	-0.8078400000000001
BY29 / LL19	BPNX35	170.0	2007-01-18	-0.5834400000000001
BY29 / LL19	BPNX35	175.0	2007-02-22	-0.40392000000000006
BY29 / LL19	BPNX35	175.0	2007-03-14	-0.6058800000000001
BY29 / LL19	BPNX35	175.0	2007-04-12	-0.457776
BY29 / LL19	BPNX35	175.0	2007-05-07	-0.16156800000000002
BY29 / LL19	BPNX35	175.0	2007-07-05	-0.341088
BY29 / LL19	BPNX35	175.0	2007-08-01	-0.48919200000000007
BY29 / LL19	BPNX35	175.0	2007-08-30	-0.565488
BY29 / LL19	BPNX35	175.0	2007-09-26	-0.736032
BY29 / LL19	BPNX35	170.0	2007-09-27	-0.62832
BY29 / LL19	BPNX35	165.0	2007-10-11	-0.71808
BY29 / LL19	BPNX35	170.0	2007-11-16	-0.5834400000000001
BY29 / LL19	BPNX35	175.0	2008-01-18	-0.71808
BY29 / LL19	BPNX35	175.0	2008-02-22	-0.5834400000000001
BY29 / LL19	BPNX35	175.0	2008-04-09	-0.5206080000000001
BY29 / LL19	BPNX35	175.0	2008-05-05	-0.6732
BY29 / LL19	BPNX35	175.0	2008-06-03	-1.1444400000000001
BY29 / LL19	BPNX35	175.0	2008-07-02	-1.184832
BY29 / LL19	BPNX35	175.0	2008-07-30	-1.1938080000000002
BY29 / LL19	BPNX35	175.0	2008-08-27	-1.310496
BY29 / LL19	BPNX35	175.0	2008-09-24	-1.0232640000000002
BY29 / LL19	BPNX35	175.0	2008-10-02	-1.03224
BY29 / LL19	BPNX35	165.0	2008-11-13	-0.9424800000000001
BY29 / LL19	BPNX35	175.0	2008-12-08	-0.8976000000000001
BY29 / LL19	BPNX35	175.0	2009-01-15	-0.40392000000000006
BY29 / LL19	BPNX35	175.0	2009-02-20	-0.40392000000000006
BY29 / LL19	BPNX35	175.0	2009-03-11	-0.556512
BY29 / LL19	BPNX35	175.0	2009-05-04	-0.578952
BY29 / LL19	BPNX35	175.0	2009-06-16	-0.8213040000000001
BY29 / LL19	BPNX35	175.0	2009-07-01	-0.8796480000000001
BY29 / LL19	BPNX35	175.0	2009-07-29	-1.005312
BY29 / LL19	BPNX35	175.0	2009-08-26	-1.220736
BY29 / LL19	BPNX35	175.0	2009-09-23	-1.135464
BY29 / LL19	BPNX35	175.0	2009-11-13	-1.2117600000000002
BY29 / LL19	BPNX35	175.0	2009-12-06	-1.3464
BY29 / LL19	BPNX35	170.0	2010-01-21	-1.30152
BY29 / LL19	BPNX35	170.0	2010-02-19	-0.85272
BY29 / LL19	BPNX35	175.0	2010-05-10	-0.5744640000000001
BY29 / LL19	BPNX35	175.0	2010-06-09	-1.0008240000000002
BY29 / LL19	BPNX35	175.0	2010-07-07	-0.7719360000000001
BY29 / LL19	BPNX35	175.0	2010-08-04	-1.0008240000000002
BY29 / LL19	BPNX35	175.0	2010-09-01	-1.220736
BY29 / LL19	BPNX35	175.0	2010-09-30	-0.9918480000000002
BY29 / LL19	BPNX35	175.0	2010-11-12	-1.1668800000000001
BY29 / LL19	BPNX35	170.0	2010-12-04	-1.03224
BY29 / LL19	BPNX35	170.0	2011-01-14	-0.53856
BY29 / LL19	BPNX35	170.0	2011-03-11	-0.35904
BY29 / LL19	BPNX35	175.0	2011-03-16	-0.47572800000000004
BY29 / LL19	BPNX35	175.0	2011-04-19	-0.435336
BY29 / LL19	BPNX35	175.0	2011-05-09	-0.30967200000000006
BY29 / LL19	BPNX35	175.0	2011-06-09	-0.7405200000000001
BY29 / LL19	BPNX35	175.0	2011-07-06	-1.0098
BY29 / LL19	BPNX35	175.0	2011-08-04	-1.063656
BY29 / LL19	BPNX35	175.0	2011-09-21	-1.32396
BY29 / LL19	BPNX35	175.0	2011-11-18	-1.4810400000000001
BY29 / LL19	BPNX35	165.0	2011-12-08	-1.1668800000000001
BY29 / LL19	BPNX35	175.0	2012-03-14	-0.8796480000000001
BY29 / LL19	BPNX35	175.0	2012-04-11	-0.9783840000000001
BY29 / LL19	BPNX35	175.0	2012-05-07	-0.98736
BY29 / LL19	BPNX35	175.0	2012-06-03	-1.0816080000000001
BY29 / LL19	BPNX35	175.0	2012-07-04	-1.297032
BY29 / LL19	BPNX35	175.0	2012-08-01	-1.265616
BY29 / LL19	BPNX35	175.0	2012-08-29	-1.494504
BY29 / LL19	BPNX35	175.0	2012-09-26	-1.656072
BY29 / LL19	BPNX35	175.0	2012-11-24	-1.5259200000000002
BY29 / LL19	BPNX35	175.0	2013-02-01	-1.122
BY29 / LL19	BPNX35	175.0	2013-02-17	-1.07712
BY29 / LL19	BPNX35	175.0	2013-03-14	-1.113024
BY29 / LL19	BPNX35	175.0	2013-04-10	-1.05468
BY29 / LL19	BPNX35	175.0	2013-05-21	-1.2072720000000001
BY29 / LL19	BPNX35	175.0	2013-06-04	-1.274592
BY29 / LL19	BPNX35	175.0	2013-07-01	-1.5797760000000003
BY29 / LL19	BPNX35	175.0	2013-07-31	-1.588752
BY29 / LL19	BPNX35	175.0	2013-08-28	-1.651584
BY29 / LL19	BPNX35	175.0	2013-09-25	-1.741344
BY29 / LL19	BPNX35	170.0	2013-11-08	-1.6156800000000002
BY29 / LL19	BPNX35	175.0	2013-12-04	-1.39128
BY29 / LL19	BPNX35	162.0	2014-02-04	-0.8078400000000001
BY29 / LL19	BPNX35	165.0	2014-02-25	-1.122
BY29 / LL19	BPNX35	165.0	2014-03-18	-1.03224
BY29 / LL19	BPNX35	175.0	2014-03-27	-0.996336
BY29 / LL19	BPNX35	175.0	2014-04-23	-0.9694080000000002
BY29 / LL19	BPNX35	175.0	2014-05-20	-1.07712
BY29 / LL19	BPNX35	175.0	2014-06-17	-1.39128
BY29 / LL19	BPNX35	175.0	2014-07-29	-1.498992
BY29 / LL19	BPNX35	175.0	2014-08-27	-1.3778160000000002
BY29 / LL19	BPNX35	175.0	2014-10-30	-1.350888
BY29 / LL19	BPNX35	170.0	2014-11-08	-1.07712
BY29 / LL19	BPNX35	170.0	2014-12-06	-1.122
BY29 / LL19	BPNX35	169.0	2015-01-08	-0.9424800000000001
BY29 / LL19	BPNX35	165.0	2015-02-15	-0.71808
BY29 / LL19	BPNX35	175.0	2015-03-30	-0.53856
BY29 / LL19	BPNX35	175.0	2015-04-20	-0.43982400000000005
BY29 / LL19	BPNX35	175.0	2015-05-19	-0.7405200000000001
BY29 / LL19	BPNX35	175.0	2015-06-01	-0.736032
BY29 / LL19	BPNX35	175.0	2015-06-29	-0.937992
BY29 / LL19	BPNX35	175.0	2015-07-28	-1.2925440000000001
BY29 / LL19	BPNX35	175.0	2015-09-21	-1.2117600000000002
BY29 / LL19	BPNX35	170.0	2015-11-10	-1.3464
BY29 / LL19	BPNX35	157.0	2015-12-08	-1.4810400000000001
BY29 / LL19	BPNX35	150.0	2016-01-14	-0.9424800000000001
BY29 / LL19	BPNX35	175.0	2016-02-16	-0.17952
BY29 / LL19	BPNX35	175.0	2016-03-15	-0.7629600000000001
BY29 / LL19	BPNX35	175.0	2016-03-16	-0.8078400000000001
BY29 / LL19	BPNX35	182.0	2016-04-19	-0.17952
BY29 / LL19	BPNX35	175.0	2016-05-10	-0.273768
BY29 / LL19	BPNX35	175.0	2016-06-07	-0.332112
BY29 / LL19	BPNX35	175.0	2016-07-04	-0.47572800000000004
BY29 / LL19	BPNX35	175.0	2016-08-01	-0.3366
BY29 / LL19	BPNX35	175.0	2016-08-29	-0.5969040000000001
BY29 / LL19	BPNX35	178.0	2016-09-13	-0.5834400000000001
BY29 / LL19	BPNX35	175.0	2016-09-26	-0.07180800000000001
BY29 / LL19	BPNX35	171.0	2016-10-11	-0.17952
BY29 / LL19	BPNX35	176.0	2016-11-15	-0.26928
BY29 / LL19	BPNX35	165.0	2016-12-08	-0.31416
BY29 / LL19	BPNX35	170.0	2017-01-15	-0.17952
BY29 / LL19	BPNX35	170.0	2017-02-10	-0.17952
BY29 / LL19	BPNX35	165.0	2017-03-15	0.1
BY29 / LL19	BPNX35	176.0	2017-06-15	-0.17952
BY29 / LL19	BPNX35	177.0	2017-07-11	-0.17952
BY29 / LL19	BPNX35	175.0	2017-09-25	-0.13464
BY29 / LL19	BPNX35	175.0	2018-03-12	-0.273768
BY29 / LL19	BPNX35	175.0	2018-04-09	-0.29172000000000003
BY29 / LL19	BPNX35	175.0	2018-05-08	-0.42636
BY29 / LL19	BPNX35	175.0	2018-07-03	-0.749496
BY29 / LL19	BPNX35	175.0	2018-07-31	-1.05468
BY29 / LL19	BPNX35	175.0	2018-08-27	-1.2117600000000002
BY29 / LL19	BPNX35	174.0	2018-09-21	-1.39128
BY29 / LL19	BPNX35	175.0	2018-10-07	-1.498992
BY29 / LL19	BPNX35	173.0	2018-11-09	-1.4810400000000001
BY29 / LL19	BPNX35	166.0	2018-12-05	-1.6156800000000002
BY29 / LL19	BPNX35	170.0	2019-01-18	-1.5259200000000002
BY29 / LL19	BPNX35	171.0	2019-02-16	-1.39128
BY29 / LL19	BPNX35	170.0	2019-04-11	-1.1668800000000001
BY31 LANDSORTSDJ	BPNX37	440.0	1985-01-25	0.22
BY31 LANDSORTSDJ	BPNX37	440.0	1985-06-02	0.38
BY31 LANDSORTSDJ	BPNX37	440.0	1985-09-12	0.48
BY31 LANDSORTSDJ	BPNX37	440.0	1985-11-18	0.27
BY31 LANDSORTSDJ	BPNX37	440.0	1986-01-25	0.1
BY31 LANDSORTSDJ	BPNX37	440.0	1986-06-09	0.68
BY31 LANDSORTSDJ	BPNX37	440.0	1986-09-25	0.37
BY31 LANDSORTSDJ	BPNX37	440.0	1986-11-10	0.22
BY31 LANDSORTSDJ	BPNX37	440.0	1987-01-21	0.07
BY31 LANDSORTSDJ	BPNX37	440.0	1987-06-10	0.33
BY31 LANDSORTSDJ	BPNX37	440.0	1988-01-21	nan
BY31 LANDSORTSDJ	BPNX37	440.0	1988-01-22	0.49
BY31 LANDSORTSDJ	BPNX37	440.0	1988-06-13	0.32
BY31 LANDSORTSDJ	BPNX37	445.0	1988-08-29	0.45
BY31 LANDSORTSDJ	BPNX37	440.0	1988-11-17	0.33
BY31 LANDSORTSDJ	BPNX37	440.0	1989-01-27	0.9
BY31 LANDSORTSDJ	BPNX37	440.0	1989-06-13	0.13
BY31 LANDSORTSDJ	BPNX37	440.0	1989-08-23	-0.148104
BY31 LANDSORTSDJ	BPNX37	440.0	1989-11-14	-0.06732
BY31 LANDSORTSDJ	BPNX37	440.0	1990-01-26	0.11
BY31 LANDSORTSDJ	BPNX37	440.0	1990-02-19	0.19
BY31 LANDSORTSDJ	BPNX37	440.0	1990-03-07	0.2
BY31 LANDSORTSDJ	BPNX37	440.0	1990-04-25	0.29
BY31 LANDSORTSDJ	BPNX37	440.0	1990-05-22	0.29
BY31 LANDSORTSDJ	BPNX37	440.0	1990-05-25	0.17
BY31 LANDSORTSDJ	BPNX37	440.0	1990-06-06	0.27
